City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,tshikapa,-6.4167,20.8,24.03,89,100,1.25,CD,1709653895
364,bikenibeu village,1.3673,173.1241,26.98,94,75,3.09,KI,1709653895
365,port alfred,-33.5906,26.891,21.21,74,5,4.92,ZA,1709653895
366,yoloten,37.2989,62.3597,9.11,67,100,3.36,TM,1709653895
367,angaur state,6.906,134.13,27.27,75,11,7.59,PW,1709653896
368,karratha,-20.7377,116.8463,28.34,79,93,2.46,AU,1709653896
369,rosarito,32.3333,-117.0333,13.53,68,100,2.81,MX,1709653896
370,chagoda,59.164,35.3285,-9.1,95,15,1.34,RU,1709653896
371,okha,53.5739,142.9478,-23.52,100,84,2.52,RU,1709653896
372,sanghar,26.0466,68.9481,19.28,12,12,4.06,PK,1709653896
373,tari,12.4086,4.4914,42.11,7,72,3.32,NG,1709653896
374,markala,13.7021,-6.0659,38.94,7,24,3.69,ML,1709653896
375,chibougamau,49.9168,-74.3659,3.79,100,100,3.09,CA,1709653897
376,tadine,-21.55,167.8833,25.51,82,100,5.08,NC,1709653897
377,tekkali,18.6167,84.2333,25.98,72,62,1.9,IN,1709653897
378,gadzhiyevo,69.2551,33.3362,-2.75,88,100,1.77,RU,1709653897
379,puerto baquerizo moreno,-0.9,-89.6,26.55,83,40,2.06,EC,1709653897
380,kuanda,56.3161,116.0806,-17.93,98,99,0.25,RU,1709653897
381,geraldton,-28.7667,114.6,23.23,78,0,6.17,AU,1709653897
382,kristiansund,63.1115,7.732,8.36,53,0,2.57,NO,1709653898
383,yankton,42.8711,-97.3973,-0.86,64,100,4.63,US,1709653898
384,robore,-18.3333,-59.75,28.05,78,40,0.0,BO,1709653898
385,hengchun,22.0042,120.7439,24.6,87,10,7.12,TW,1709653898
386,tabou,4.423,-7.3528,29.77,73,64,5.54,CI,1709653898
387,luderitz,-26.6481,15.1594,20.64,64,44,8.09,NA,1709653898
388,gebeit,21.0667,36.3167,24.57,30,0,4.35,SD,1709653898
389,ambatondrazaka,-17.8333,48.4167,22.61,94,100,1.32,MG,1709653898
390,corner brook,48.9667,-57.9484,0.09,63,94,2.85,CA,1709653899
391,moanda,-1.5575,13.2178,29.55,65,80,3.04,GA,1709653899
392,greifswald,54.1,13.3833,3.93,100,98,6.2,DE,1709653899
393,kota kinabalu,5.9749,116.0724,26.99,89,20,2.57,MY,1709653899
394,suez,29.9737,32.5263,21.2,30,0,2.57,EG,1709653899
395,purranque,-40.9167,-73.1667,20.16,39,99,1.06,CL,1709653899
396,kirakira,-10.4544,161.9205,26.69,83,100,2.96,SB,1709653900
397,boa vista,2.8197,-60.6733,31.99,45,20,5.66,BR,1709653900
398,winslow,35.0242,-110.6974,1.1,69,0,2.57,US,1709653900
399,bubaque,11.2833,-15.8333,27.56,53,1,5.95,GW,1709653900
400,pudozh,61.8099,36.5345,-10.68,99,76,1.33,RU,1709653900
401,zaozersk,69.4005,32.4476,-7.43,98,97,2.22,RU,1709653900
402,udachny,66.4167,112.4,-26.92,100,98,1.07,RU,1709653900
403,castillos,-34.1667,-53.8333,21.21,45,55,5.59,UY,1709653900
404,arno,60.1167,18.6333,0.44,85,78,3.82,SE,1709653901
405,itaituba,-4.2761,-55.9836,31.09,70,40,1.54,BR,1709653901
406,susuman,62.7833,148.1667,-23.34,99,97,1.79,RU,1709653901
407,bayanhongor,46.7167,100.1167,-25.65,83,42,1.99,MN,1709653901
408,rawson,-43.3002,-65.1023,19.9,41,26,9.06,AR,1709653901
409,mora,11.0461,14.1401,40.45,8,42,5.43,CM,1709653901
410,guru har sahai,30.7167,74.4167,12.73,25,63,1.58,IN,1709653901
411,gargalianoi,37.0667,21.6333,13.34,72,21,7.85,GR,1709653901
412,fort irwin,35.2627,-116.6848,5.9,75,0,0.0,US,1709653902
413,katsuren-haebaru,26.3369,127.8719,25.43,90,75,8.23,JP,1709653902
414,arkhangel'sk,64.5401,40.5433,-2.94,100,100,4.0,RU,1709653902
415,gao,16.6362,1.637,37.21,7,6,4.53,ML,1709653902
416,covington,39.0837,-84.5086,20.68,76,75,6.17,US,1709653902
417,inari,68.906,27.0288,-2.89,95,71,1.18,FI,1709653902
418,zhenzhou,32.2692,119.1789,6.05,87,100,4.87,CN,1709653902
419,belley,45.8333,5.6667,8.24,92,100,1.3,FR,1709653902
420,san andres,12.5847,-81.7006,30.01,62,20,3.09,CO,1709653902
421,kichmengskiy gorodok,59.9816,45.7854,-12.81,94,29,1.34,RU,1709653903
422,akita,39.7167,140.1167,1.05,67,100,2.36,JP,1709653806
423,xinyang,32.1228,114.0656,6.88,86,93,3.19,CN,1709653903
424,santarem,-2.4431,-54.7083,30.07,70,40,4.12,BR,1709653903
425,esquel,-42.9,-71.3167,20.47,28,100,2.38,AR,1709653903
426,malanje,-9.5402,16.341,22.79,91,100,2.47,AO,1709653903
427,mossel bay,-34.1831,22.146,18.96,71,43,8.33,ZA,1709653903
428,mambajao,9.2504,124.7156,26.3,88,23,3.57,PH,1709653904
429,nemuro,43.3236,145.575,-4.63,87,100,1.94,JP,1709653904
430,sarmiento,-45.5882,-69.07,17.75,34,100,7.22,AR,1709653904
431,ulsteinvik,62.3432,5.8487,8.5,72,3,2.21,NO,1709653904
432,uglegorsk,49.0833,142.0333,-11.89,77,57,2.6,RU,1709653904
433,callao,-12.0667,-77.15,25.16,78,20,2.57,PE,1709653904
434,yazihan,38.5947,38.18,13.15,38,75,4.12,TR,1709653904
435,pumiao,22.75,108.4833,23.22,85,0,4.99,CN,1709653905
436,beyneu,45.3167,55.2,4.04,59,26,4.11,KZ,1709653905
437,fortuna,40.5982,-124.1573,9.81,97,100,3.13,US,1709653905
438,nizhniy ingash,56.2,96.53,-10.31,95,86,2.06,RU,1709653905
439,greymouth,-42.4667,171.2,7.83,88,14,3.13,NZ,1709653905
440,gueret,46.1667,1.8667,4.85,90,100,3.57,FR,1709653906
441,zainsk,55.3195,52.0694,-2.45,98,100,1.83,RU,1709653906
442,ouallam,14.3188,2.0866,40.3,5,28,4.55,NE,1709653906
443,qarauyl,48.9451,79.255,-12.94,79,10,3.01,KZ,1709653906
444,yemetsk,63.4721,41.7941,-1.75,93,100,2.3,RU,1709653906
445,sao caetano de odivelas,-0.75,-48.02,28.76,73,100,1.97,BR,1709653906
446,"poblacion, san felipe",14.5665,121.0308,27.83,81,20,2.24,PH,1709653907
447,hadibu,12.65,54.0333,27.03,76,38,1.07,YE,1709653907
448,coquimbo,-29.9533,-71.3436,18.85,82,100,3.09,CL,1709653907
449,navia,43.5354,-6.7194,13.72,57,79,2.01,ES,1709653907
450,south hedland,-20.4089,118.5983,29.96,74,100,3.09,AU,1709653907
451,santa cruz del norte,23.1539,-81.9236,27.0,65,91,4.37,CU,1709653907
452,hithadhoo,-0.6,73.0833,28.61,75,100,3.56,MV,1709653907
453,nizhnesortymskiy,62.4397,71.7603,-21.07,99,42,4.71,RU,1709653907
454,progreso,21.2833,-89.6667,31.09,59,40,5.71,MX,1709653908
455,broome,42.2506,-75.833,10.5,92,100,3.09,US,1709653908
456,andergrove,-21.0833,149.1833,25.58,83,36,6.84,AU,1709653908
457,luwuk,-0.9516,122.7875,26.21,89,99,1.05,ID,1709653908
458,senigallia,43.7093,13.2167,16.27,70,87,2.06,IT,1709653908
459,potosi,-19.5836,-65.7531,6.48,100,100,2.57,BO,1709653908
460,sinop,41.7711,34.8709,7.24,57,98,2.5,TR,1709653908
461,tocopilla,-22.092,-70.1979,23.6,73,84,2.34,CL,1709653908
462,ghat,24.9647,10.1728,24.88,12,0,4.68,LY,1709653909
463,kalemie,-5.9475,29.1947,22.96,82,94,4.41,CD,1709653909
464,mikuni,36.2171,136.1519,3.95,93,100,9.68,JP,1709653909
465,neftekamsk,56.092,54.2703,-4.84,96,100,1.79,RU,1709653909
466,casablanca,33.5928,-7.6192,19.12,72,75,4.12,MA,1709653695
467,nampula,-15.1165,39.2666,26.97,78,75,2.24,MZ,1709653909
468,zindah jan,34.3426,61.7468,8.46,71,100,4.67,AF,1709653909
469,ixtapa,20.7,-105.2,17.57,82,20,2.06,MX,1709653910
470,trondheim,63.4305,10.3951,8.05,84,23,3.15,NO,1709653665
471,socorro,31.6546,-106.3033,16.84,36,20,3.6,US,1709653910
472,filadelfia,39.9523,-75.1638,8.2,96,100,7.2,US,1709653754
473,koysinceq,36.0821,44.6278,11.36,54,24,1.75,IQ,1709653910
474,puerto santa,-8.9906,-78.6456,24.6,76,49,3.46,PE,1709653910
475,el vigia,8.6219,-71.6506,30.78,60,55,2.58,VE,1709653910
476,mahina,-17.5065,-149.489,26.87,78,20,2.06,PF,1709653911
477,kanazawa,36.5944,136.6256,4.0,96,100,8.34,JP,1709653729
478,pailon,-17.65,-62.75,28.5,96,100,3.32,BO,1709653911
479,puerto leguizamo,-0.1934,-74.7819,28.59,83,70,1.35,CO,1709653911
480,tonghae,37.5439,129.1069,5.38,92,100,6.14,KR,1709653911
481,burutu,5.3509,5.5076,31.3,63,99,6.63,NG,1709653911
482,sur,22.5667,59.5289,23.93,67,17,9.07,OM,1709653911
483,tokmak,47.2514,35.7058,9.18,61,100,2.36,UA,1709653912
484,constantia,44.1833,28.65,7.61,84,34,5.15,RO,1709653912
485,mata-utu,-13.2816,-176.1745,28.09,78,6,3.72,WF,1709653912
486,suhbaatar,50.2314,106.2078,-19.66,100,97,0.31,MN,1709653912
487,ormara,25.2088,64.6357,21.34,39,15,2.0,PK,1709653912
488,tomatlan,19.9333,-105.25,27.59,28,17,0.77,MX,1709653912
489,pangai,-19.8,-174.35,27.88,79,6,7.0,TO,1709653912
490,corumba,-19.0092,-57.6533,32.84,70,40,2.06,BR,1709653912
491,east ballina,-28.8667,153.5833,19.89,77,100,2.6,AU,1709653912
492,belmonte,-15.8631,-38.8828,30.52,62,60,3.55,BR,1709653913
493,newman,37.3138,-121.0208,8.46,90,100,1.34,US,1709653742
494,las heras,-46.5419,-68.9359,18.51,29,100,8.96,AR,1709653913
495,zakamensk,50.3741,103.2863,-16.56,96,100,1.26,RU,1709653913
496,lautoka,-17.6167,177.4667,23.92,83,20,2.06,FJ,1709653913
497,villa gesell,-37.2639,-56.973,18.92,53,62,7.86,AR,1709653913
498,gurupi,-11.7292,-49.0686,29.29,64,85,2.21,BR,1709653913
499,revda,56.801,59.9303,-7.71,93,90,2.71,RU,1709653913
500,swakopmund,-22.6833,14.5333,25.47,78,77,3.13,NA,1709653913
501,kyshtovka,56.555,76.6271,-3.14,93,100,7.15,RU,1709653914
502,kerema,-7.9631,145.7785,26.51,86,99,1.33,PG,1709653914
503,port douglas,-16.4833,145.4667,26.55,87,100,4.22,AU,1709653914
504,poteau,35.0537,-94.6236,18.88,68,100,1.54,US,1709653914
505,gamboma,-1.8764,15.8644,29.04,62,91,4.09,CG,1709653914
506,sirre,8.3167,39.4833,22.25,58,93,3.76,ET,1709653914
507,buenos aires,-34.6132,-58.3772,22.75,43,0,4.47,AR,1709653801
508,axim,4.8699,-2.2405,28.92,73,100,5.16,GH,1709653915
509,taulaga,-11.0553,-171.0883,28.65,74,26,3.84,AS,1709653915
510,al khums,32.6486,14.2619,16.09,60,0,8.79,LY,1709653915
511,turkmenbasy,40.0222,52.9552,7.43,65,0,4.12,TM,1709653915
512,jaisalmer,26.9147,70.9181,18.16,15,45,3.69,IN,1709653915
513,urdinarrain,-32.6857,-58.8932,25.38,37,0,3.28,AR,1709653915
514,carnarvon,-24.8667,113.6333,25.74,81,0,7.96,AU,1709653915
515,gamay,12.3854,125.2979,23.96,89,3,2.28,PH,1709653916
516,puerto ayacucho,5.6639,-67.6236,37.45,34,57,0.8,VE,1709653916
517,al hudaydah,14.7978,42.9545,29.52,63,5,3.94,YE,1709653916
518,olinda,-8.0089,-34.8553,30.85,74,40,5.66,BR,1709653620
519,nadi,-17.8,177.4167,24.0,83,20,2.06,FJ,1709653842
520,kilju,40.9642,129.3278,-3.4,71,43,1.51,KP,1709653916
521,tulare,36.2666,-118.8009,7.79,80,14,0.69,US,1709653916
522,estancia,-11.2683,-37.4383,33.55,47,99,3.92,BR,1709653916
523,tarawa,1.419,172.984,27.05,94,75,3.09,KI,1709653916
524,sao gabriel da cachoeira,-0.1303,-67.0892,30.89,74,0,3.6,BR,1709653917
525,cuamba,-14.8031,36.5372,22.71,95,100,0.9,MZ,1709653917
526,saint-pierre,-21.3393,55.4781,27.82,78,100,1.54,RE,1709653917
527,shakawe,-18.3667,21.85,31.82,30,84,2.9,BW,1709653917
528,badagara,11.6,75.5833,26.46,78,37,3.57,IN,1709653917
529,grand falls-windsor,48.9332,-55.6649,3.61,29,56,2.68,CA,1709653917
530,roma,43.2128,-75.4557,12.12,85,100,6.69,US,1709653917
531,huarmey,-10.0681,-78.1522,25.7,74,82,3.77,PE,1709653917
532,fort st. john,56.2499,-120.8529,-22.06,84,20,2.06,CA,1709653917
533,alcaniz,41.05,-0.1333,13.73,35,5,7.31,ES,1709653917
534,kirillov,59.863,38.3813,-9.45,95,23,1.6,RU,1709653918
535,kaya,13.0917,-1.0844,39.58,6,56,5.67,BF,1709653918
536,pekanbaru,0.5333,101.45,25.18,100,20,2.06,ID,1709653918
537,cova figueira,14.8905,-24.2934,20.96,70,36,8.41,CV,1709653918
538,soderhamn,61.3037,17.0592,0.53,97,82,1.6,SE,1709653918
539,camana,-16.6228,-72.7111,24.16,80,98,3.28,PE,1709653918
540,potenza,40.6443,15.8086,10.51,70,97,0.45,IT,1709653918
541,ikaalinen,61.7695,23.0658,2.1,95,28,1.2,FI,1709653918
542,lerma,42.0261,-3.7598,8.31,44,48,2.74,ES,1709653919
543,studenka,49.7234,18.0785,9.48,81,100,3.6,CZ,1709653919
544,mudanya,40.3753,28.8822,10.25,88,87,1.37,TR,1709653919
545,deogarh,21.5333,84.7333,25.02,33,3,2.68,IN,1709653919
546,sanctuary point,-35.1114,150.629,19.86,82,24,3.37,AU,1709653919
547,minato,34.1833,135.2,7.53,96,100,5.18,JP,1709653919
548,brandon,27.9378,-82.2859,25.05,86,40,3.6,US,1709653919
549,burang,30.25,81.1667,-9.83,96,100,2.43,CN,1709653919
550,vilyuysk,63.7553,121.6247,-30.46,100,99,0.78,RU,1709653920
551,simanggang,1.2472,111.4528,25.99,94,100,0.0,MY,1709653920
552,midvagur,62.0511,-7.1939,7.46,81,100,13.89,FO,1709653920
553,buturlino,55.5667,44.8974,-4.05,94,100,3.69,RU,1709653920
554,lerik,38.7726,48.4128,3.4,85,34,0.57,AZ,1709653920
555,yeppoon,-23.1333,150.7333,23.88,81,69,8.92,AU,1709653920
556,lompoc,34.6391,-120.4579,13.21,66,0,2.06,US,1709653920
557,morehead city,34.7229,-76.726,18.9,82,40,4.12,US,1709653825
558,afif,23.9065,42.9172,22.33,17,0,4.47,SA,1709653920
559,virginia beach,36.8529,-75.978,14.47,89,100,3.09,US,1709653921
560,salekhard,66.53,66.6019,-22.17,95,100,3.04,RU,1709653921
561,kayes,14.0,-11.0,39.71,7,79,0.7,ML,1709653921
562,smithers,54.7804,-127.1743,-21.82,84,0,1.54,CA,1709653921
563,sydney mines,46.2367,-60.2177,5.38,71,75,6.69,CA,1709653921
564,baley,51.6,116.6333,-20.66,98,61,1.84,RU,1709653921
